measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,New Hampshire,Both,All ages,Alcohol use disorders,Number,2005,52.62019148146191,57.69564090732404,47.99577683127613
Deaths,South Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,31.126310933800486,34.98266726113393,27.536562059108476
Deaths,Indiana,Both,All ages,Liver cancer due to alcohol use,Number,2003,62.882768015564366,70.63386520658062,55.50796572614691
Deaths,Nevada,Both,All ages,Alcoholic cardiomyopathy,Number,2012,63.197519446258646,74.28163223281616,47.5230660924445
Deaths,Iowa,Both,All ages,Liver cancer due to alcohol use,Number,2012,50.255858687482814,56.9545102550836,44.244945120330165
Deaths,Iowa,Both,All ages,Alcohol use disorders,Number,2012,104.23077016383752,111.85031018480471,96.489880017283
Deaths,Arizona,Both,All ages,Liver cancer due to alcohol use,Number,2012,100.83267317153562,114.28538824673674,87.77268216045113
Deaths,Arizona,Both,All ages,Alcohol use disorders,Number,2012,416.4426107407082,441.7245418050511,390.69563175964436
Deaths,Utah,Both,All ages,Liver cancer due to alcohol use,Number,2012,28.46869831473027,32.433943271047355,24.58059144094918
Deaths,New Hampshire,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,62.30797871304564,70.53300851835489,55.040471757057254
Deaths,Iowa,Both,All ages,Alcoholic cardiomyopathy,Number,2012,37.999521475602975,51.02642371378295,25.25634870356119
Deaths,Wyoming,Both,All ages,Alcohol use disorders,Number,2002,30.513386310880897,33.329345681364536,27.606736444154862
Deaths,Arizona,Both,All ages,Alcoholic cardiomyopathy,Number,2012,76.2849637210943,101.14219540928563,55.06288100684761
Deaths,Utah,Both,All ages,Alcohol use disorders,Number,2012,118.09724355767888,126.45459563807357,110.16825370879903
Deaths,Kansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,143.12279973250315,161.6139229780481,126.74167692868275
Deaths,Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,300.05936868731834,338.9716750264166,266.7757744712802
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,170.23118311149506,192.6477040260282,150.6406084810693
Deaths,Utah,Both,All ages,Alcoholic cardiomyopathy,Number,2012,20.952010214743726,30.180653327549543,16.55043605679146
Deaths,Georgia,Both,All ages,Alcohol use disorders,Number,2004,352.55805777106497,377.0652149576033,331.3743244263203
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,2003,83.27350217320806,92.80089891494653,74.15399790223917
Deaths,Vermont,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,29.89041391095374,34.07909947807899,26.234488648991938
Deaths,Montana,Both,All ages,Alcoholic cardiomyopathy,Number,2004,11.667920081852282,16.262841263442144,8.605504852979683
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,2012,82.2584220293206,92.63684221366559,71.69887336365441
Deaths,Arizona,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2002,283.4113125251942,315.80020656990126,253.41835173664526
Deaths,Washington,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,276.4540252555716,310.61266825643816,245.90138498190015
Deaths,Hawaii,Both,All ages,Liver cancer due to alcohol use,Number,2004,29.34417893512113,33.06247127709422,25.58506266807149
Deaths,New Jersey,Both,All ages,Alcohol use disorders,Number,2005,246.45143928844655,261.8785453016591,231.4165185880999
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2003,27.433054869723016,31.032283670706693,23.867052726648
Deaths,Hawaii,Both,All ages,Alcohol use disorders,Number,2004,23.19782865559776,25.536038342148185,20.97073581259507
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,2012,74.00764510438735,83.25882022221893,63.70771569656948
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2012,46.30319567015295,52.383330915987216,39.94712621832315
Deaths,Hawaii,Both,All ages,Alcoholic cardiomyopathy,Number,2004,34.1530532073044,45.25624328483946,23.214430283706896
Deaths,Virginia,Both,All ages,Alcohol use disorders,Number,2003,219.21989338452647,234.0963563190021,206.63118072359904
Deaths,Georgia,Both,All ages,Liver cancer due to alcohol use,Number,2004,98.07776997937893,109.76810513120739,87.16434600064179
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,2012,24.773131630402137,35.40860724764891,17.445853038252622
Deaths,Colorado,Both,All ages,Alcoholic cardiomyopathy,Number,2012,50.948853216245936,73.0264102046396,34.47872356874631
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,2012,81.67815489645066,104.19081240432743,61.59597655041511
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,781.2456728811729,890.0775001435123,694.2056605440866
Deaths,Connecticut,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,172.3343991719539,193.21909249474294,153.09059612766023
Deaths,Georgia,Both,All ages,Alcoholic cardiomyopathy,Number,2004,162.21224583723853,202.41324787264884,124.42108832576402
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,76.22256463232242,86.69644128321148,67.23589384187055
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,2012,147.19749210984736,165.32561879438387,128.96091236960888
Deaths,Nebraska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,62.394980403613594,71.14617890712219,55.444355170835635
Deaths,Indiana,Both,All ages,Alcoholic cardiomyopathy,Number,2003,128.92247220567086,156.98831023854316,98.58367734028147
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,2012,109.73900919188829,136.66692773880686,81.36382644254243
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2012,8.83078640145742,10.164350521064854,7.554874299002234
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,138.15635004757414,156.4391268415898,122.1690081825269
Deaths,Mississippi,Both,All ages,Liver cancer due to alcohol use,Number,2004,23.47110961119509,26.61388661176323,20.376759152163032
Deaths,North Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,2012,7.6733007902245145,11.082156120698345,5.217989827647613
Deaths,New Jersey,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,374.9567127894059,421.070416200975,335.26062917781286
Deaths,Idaho,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,51.70986051159496,58.93654049310108,45.73145399102873
Deaths,Arkansas,Both,All ages,Liver cancer due to alcohol use,Number,2002,22.145813795531627,25.090086749061726,19.31292767340589
Deaths,Arkansas,Both,All ages,Alcohol use disorders,Number,2002,71.47986348125173,77.16868430804483,66.09757565246188
Deaths,Ohio,Both,All ages,Alcohol use disorders,Number,2012,409.9908582952682,434.8759614909241,385.154807566943
Deaths,New Jersey,Both,All ages,Alcohol use disorders,Number,2003,239.40388522428367,254.11501433695352,223.22141985830118
Deaths,Texas,Both,All ages,Liver cancer due to alcohol use,Number,2004,359.30737232414856,392.6444432485697,327.8825917365935
Deaths,Hawaii,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,50.38781256219723,57.17676308403482,44.28936264399351
Deaths,Arkansas,Both,All ages,Alcoholic cardiomyopathy,Number,2002,46.10273837849975,58.58959223047753,36.88306305428614
Deaths,Texas,Both,All ages,Alcoholic cardiomyopathy,Number,2004,272.8527342234596,347.48666493873753,229.21217306627
Deaths,Iowa,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,93.822522650745,105.49833519678533,83.46963372001981
Deaths,Kansas,Both,All ages,Liver cancer due to alcohol use,Number,2005,28.77061354414023,32.52108262213373,25.213824029123035
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,2003,108.63843637539496,129.5396269821239,84.16556589775986
Deaths,Utah,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,66.61055930125512,76.40644441782204,58.5830066101912
Deaths,Kansas,Both,All ages,Alcohol use disorders,Number,2005,92.28876541141541,99.84983628721062,85.46154841347641
Deaths,Indiana,Both,All ages,Alcohol use disorders,Number,2005,188.21472394731123,200.2937111751509,175.85331119874098
Deaths,Texas,Both,All ages,Liver cancer due to alcohol use,Number,2003,341.07928882778583,373.71560364765946,310.7406433583349
Deaths,Massachusetts,Both,All ages,Liver cancer due to alcohol use,Number,2012,142.4088367190186,160.32772923870536,125.23508430264032
Deaths,Mississippi,Both,All ages,Alcohol use disorders,Number,2004,92.53871041368396,99.87058858094834,85.68169992265942
Deaths,Kansas,Both,All ages,Alcoholic cardiomyopathy,Number,2005,40.90966170899139,50.93490751436441,33.51791297657526
Deaths,Alabama,Both,All ages,Liver cancer due to alcohol use,Number,2005,51.37170947028645,58.11078627923426,45.00346424807421
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,2002,15.474511880903629,17.60160002860677,13.407254842602267
Deaths,Kentucky,Both,All ages,Liver cancer due to alcohol use,Number,2003,44.55539025994526,49.97842859934954,39.419314598701135
Deaths,Mississippi,Both,All ages,Alcoholic cardiomyopathy,Number,2004,68.47013220297241,86.51611070462404,48.87015408860208
Deaths,Iowa,Both,All ages,Liver cancer due to alcohol use,Number,2005,35.75629208918651,40.09932289178566,31.563852289282618
Deaths,Washington,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,256.6897759482662,288.53274385265985,228.62760793856705
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,2002,52.03366204890762,56.8455878167826,47.87428094297179
Deaths,Florida,Both,All ages,Alcohol use disorders,Number,2012,892.2884833145072,942.8531053280443,842.2328779573633
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,2012,8.235244453207645,9.489238163194294,7.1148510417129485
Deaths,Tennessee,Both,All ages,Alcohol use disorders,Number,2004,223.24124588589214,237.26012034288158,208.88170102741677
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,2003,26.6313061432268,35.06260906908065,21.068472095523802
Deaths,Alabama,Both,All ages,Alcoholic cardiomyopathy,Number,2005,92.93029458398536,111.87295116131112,68.12113953186196
Deaths,Massachusetts,Both,All ages,Alcoholic cardiomyopathy,Number,2012,69.52482187728492,96.7176823999144,47.34170630269409
Deaths,Maine,Both,All ages,Alcoholic cardiomyopathy,Number,2002,23.835196770961485,29.38410811826331,19.807344987306855
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,99.41197974230529,111.18430615611804,88.2950965417901
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,2012,6.475582527194655,9.264470018173261,4.666540376652066
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,2005,95.2720524708121,106.07601221812465,84.43066556585335
Deaths,Georgia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,447.6630074838419,507.0953189321582,396.49635995129853
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2005,30.887037841346356,34.77620896907698,27.031359906179713
Deaths,Pennsylvania,Both,All ages,Alcohol use disorders,Number,2012,429.78011900761857,457.2191632697446,403.54519143979934
Deaths,Michigan,Both,All ages,Alcohol use disorders,Number,2012,401.73123169041173,426.8922400968342,378.5623726411306
Deaths,West Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2005,21.929401457392576,24.949896434889375,19.171047123780866
Deaths,Alabama,Both,All ages,Alcohol use disorders,Number,2005,149.3783677009997,159.38883008332607,139.60776871119094
Deaths,Iowa,Both,All ages,Alcohol use disorders,Number,2005,75.89067047194975,81.71800089801965,70.17084879154713
Deaths,West Virginia,Both,All ages,Alcohol use disorders,Number,2005,72.55018514566275,78.87135610451904,66.97373195822982
Deaths,Rhode Island,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,59.60466358056375,67.84670412847466,52.676186889472255
Deaths,Missouri,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,228.1520739033124,256.2922331637114,204.6552790971864
Deaths,Alaska,Both,All ages,Alcohol use disorders,Number,2005,72.0324559151596,78.22427674369253,66.38973268979383
Deaths,Idaho,Both,All ages,Liver cancer due to alcohol use,Number,2012,19.915917080412786,22.825303006451207,17.019484148347647
Deaths,Texas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,1066.4829692995418,1207.5401655508076,951.795315992749
Deaths,South Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2012,10.471501521464262,12.022224905586086,9.001952991436221
Deaths,South Dakota,Both,All ages,Alcohol use disorders,Number,2012,42.46344069709077,46.282500060397794,38.89613563817757
Deaths,New York,Both,All ages,Liver cancer due to alcohol use,Number,2005,256.44318554403577,286.3752527714876,226.2274570490568
Deaths,South Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,2012,7.841908227633175,11.601781805753854,5.1548057558700835
Deaths,Iowa,Both,All ages,Alcoholic cardiomyopathy,Number,2005,37.645103350489045,50.74159742321568,26.79422537214223
Deaths,Tennessee,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,90.83149135787421,140.79384997938115,53.20776933105521
Deaths,Missouri,Both,All ages,Alcohol use disorders,Number,2012,257.56764180552784,273.63859568169437,241.37892287288307
Deaths,Tennessee,Both,All ages,Alcohol use disorders,Number,2006,244.0848717528082,258.399260941497,229.0408582196804
Deaths,Rhode Island,Both,All ages,Liver cancer due to alcohol use,Number,2004,16.089977345988995,18.303059281917317,14.085270251046937
Deaths,New Hampshire,Both,All ages,Liver cancer due to alcohol use,Number,2004,16.233771814660244,18.355044323403302,14.12914969381545
Deaths,New Hampshire,Both,All ages,Alcohol use disorders,Number,2004,49.210095555889275,53.81651320947932,44.89438111454411
Deaths,Montana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2012,61.21874489947673,70.17985818118231,53.891981075376414
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,2005,94.9628806406847,118.50642844468865,73.87899290404211
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,2005,25.73609374975513,35.222650971718416,19.578690800204757
Deaths,New York,Both,All ages,Alcohol use disorders,Number,2005,588.7531246479507,622.0343033456454,553.4773116774259
Deaths,Alaska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,24.68428498584809,28.1689057719316,21.595900625986157
Deaths,West Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2005,35.98544693999737,45.3949249222165,28.396649640189697
Deaths,Kansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,110.17409731077854,124.55842937307006,97.95408213515688
Deaths,New Hampshire,Both,All ages,Alcoholic cardiomyopathy,Number,2004,17.067304039316472,22.206424414529554,13.075629122615426
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,103.32666809639169,116.4832437194101,91.83428477007382
Deaths,Texas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,1155.0202904456412,1305.3347329621927,1032.3605538168968
Deaths,Texas,Both,All ages,Alcoholic cardiomyopathy,Number,2003,268.1753944777624,342.66922362372406,225.78057043417348
Deaths,Wisconsin,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,204.92805155029373,231.58222147405345,181.50766401628212
Deaths,Montana,Both,All ages,Alcohol use disorders,Number,2006,56.38106336121088,61.40833498859006,51.52646802125263
Deaths,New Jersey,Both,All ages,Liver cancer due to alcohol use,Number,2003,116.97019464570121,130.65497229492308,104.15135152391699
Deaths,Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2004,83.1883921658997,93.2210424165855,73.44678801153125
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,705.6887842740709,795.2345551690998,625.6708610413044
Deaths,Kentucky,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,186.87937621612866,212.5453856174978,165.71916419522088
Deaths,Georgia,Both,All ages,Alcohol use disorders,Number,2006,359.08765967101044,382.51807265579185,338.50673259842023
Deaths,Rhode Island,Both,All ages,Alcoholic cardiomyopathy,Number,2004,12.390426161170906,17.628811325477546,9.469802131577902
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,705.776942871629,795.5260847297441,624.852341676488
Deaths,New Jersey,Both,All ages,Alcohol use disorders,Number,2004,242.27238763987867,258.5699933122946,226.77407497322486
Deaths,New Jersey,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,368.7164464957861,415.23474449726206,329.76938238656055
Deaths,Hawaii,Both,All ages,Liver cancer due to alcohol use,Number,2006,32.198536469029534,36.544081730883875,27.940282146618664
Deaths,Utah,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,64.5113497054517,73.48389527409208,56.96786443995486
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,252.36409818174573,283.3557648626654,224.3450468094432
Deaths,Texas,Both,All ages,Liver cancer due to alcohol use,Number,2006,400.12353641701833,439.89657683671584,363.9547263289956
Deaths,Vermont,Both,All ages,Liver cancer due to alcohol use,Number,2004,7.070303743964669,8.048867969244531,6.163647232613466
Deaths,Hawaii,Both,All ages,Alcohol use disorders,Number,2006,25.03460852344123,27.599987640002137,22.696178797873056
Deaths,Hawaii,Both,All ages,Alcoholic cardiomyopathy,Number,2006,33.74021465314943,42.61393865542761,22.493432069482846
Deaths,Nebraska,Both,All ages,Liver cancer due to alcohol use,Number,2006,18.246202522898233,20.763052844720004,15.901596616754286
Deaths,Indiana,Both,All ages,Liver cancer due to alcohol use,Number,2004,64.76894400105067,72.47543122970949,56.9876343096205
Deaths,Nebraska,Both,All ages,Alcohol use disorders,Number,2006,44.545701967199335,48.340086420106026,40.85551943251502
Deaths,New York,Both,All ages,Alcoholic cardiomyopathy,Number,2005,249.86529343484744,336.4589415126232,183.88256647320702
Deaths,New Jersey,Both,All ages,Alcoholic cardiomyopathy,Number,2003,208.7127361275113,248.07518355367029,152.41168696689655
Deaths,Idaho,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,56.33343074563402,63.90065409899534,49.607566931750206
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,2005,5.851458123965496,6.722968942762101,5.029124297673795
Deaths,Texas,Both,All ages,Alcoholic cardiomyopathy,Number,2006,286.1106890746479,361.8294019092022,238.143410591178
Deaths,Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2004,123.92704726321703,148.6217270085915,96.62843597265751
Deaths,New Mexico,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2003,130.90538396897668,147.9997508464575,116.60185439165811
Deaths,Georgia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,380.79519447735095,434.1550397771873,337.318818518005
Deaths,Vermont,Both,All ages,Alcohol use disorders,Number,2004,21.689647158380527,23.76700802592142,19.87160680351544
Deaths,Utah,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,70.4114413673527,81.28117644017645,62.258983146721164
Deaths,Arkansas,Both,All ages,Liver cancer due to alcohol use,Number,2005,25.823045697623797,29.34019915312991,22.587170645617118
Deaths,Arkansas,Both,All ages,Alcohol use disorders,Number,2005,81.42785144661507,88.36949668632941,75.45625108194082
Deaths,Indiana,Both,All ages,Alcoholic cardiomyopathy,Number,2004,116.16282231970911,138.4845827890987,88.4811794958625
Deaths,South Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,222.29485413530563,250.37759344811118,196.90970079465484
Deaths,Montana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,49.50446669617845,55.74399915739013,44.13587960008561
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,2005,5.888611985768585,8.341195763493932,4.612001251021099
Deaths,Illinois,Both,All ages,Liver cancer due to alcohol use,Number,2004,141.43905265288186,157.43417339802986,126.37605124395763
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,2005,72.24894637335753,80.8460612462921,63.605689129774696
Deaths,Nebraska,Both,All ages,Liver cancer due to alcohol use,Number,2004,16.346496806053015,18.465069208813183,14.259177239680856
Deaths,New Mexico,Both,All ages,Alcohol use disorders,Number,2003,176.50921571882702,189.46222704085386,164.82851109271934
Deaths,Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2003,80.74281359821788,90.26359197905121,71.36762424187968
Deaths,Illinois,Both,All ages,Alcoholic cardiomyopathy,Number,2004,213.4135742893982,256.8994838998958,171.19220062986034
Deaths,Nebraska,Both,All ages,Alcohol use disorders,Number,2004,40.94057576158554,44.6998920295791,37.68734191995241
Deaths,Vermont,Both,All ages,Alcoholic cardiomyopathy,Number,2004,8.269135420768567,11.379572817920039,6.435343451140648
Deaths,Arkansas,Both,All ages,Alcoholic cardiomyopathy,Number,2005,43.35955381231532,56.46543874282853,34.27169035931263
Deaths,Tennessee,Both,All ages,Liver cancer due to alcohol use,Number,2004,60.38162583502065,67.88906813716962,52.97764478462634
Deaths,Tennessee,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,68.27328597522674,101.30792654271514,42.39607928822786
Deaths,Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,281.9232530861728,318.44745158662204,251.40983150695232
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,2005,18.59050609187141,21.112288558237438,16.06749936475163
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,2013,5308.3661893690405,5855.897659398981,4728.670811730523
Deaths,United States of America,Both,All ages,Alcohol use disorders,Number,2013,13088.731809556093,13357.818359694162,12789.526328834212
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,2005,58.48824047892375,64.02495846291575,53.38969901022247
Deaths,Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2003,132.25601922461203,163.98262596724655,102.40690026735705
Deaths,United States of America,Both,All ages,Alcoholic cardiomyopathy,Number,2013,5100.214470273711,6377.231798951126,4074.836390033161
Deaths,Indiana,Both,All ages,Alcohol use disorders,Number,2004,183.1164421840438,195.1836462361303,171.1909149278084
Deaths,California,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,1651.957407057268,1867.7465923143616,1460.4474212637522
Deaths,Arizona,Both,All ages,Liver cancer due to alcohol use,Number,2005,65.24423858504699,73.27832849789647,56.94151119418065
Deaths,Arizona,Both,All ages,Alcohol use disorders,Number,2005,304.29211952291286,324.6197740648409,284.55210846600875
Deaths,North Carolina,Both,All ages,Liver cancer due to alcohol use,Number,2005,103.00574579209179,115.7339420648016,90.57998680760764
Deaths,North Carolina,Both,All ages,Alcohol use disorders,Number,2005,350.2007941888518,370.4133792580441,329.9920073673806
Deaths,North Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,389.73323819967095,441.2019307683646,343.5520383216082
Deaths,Maine,Both,All ages,Alcoholic cardiomyopathy,Number,2005,22.441297159402097,28.037751206776225,18.553923826484084
Deaths,Kentucky,Both,All ages,Alcohol use disorders,Number,2005,151.06865811224807,161.32035332826254,141.95706482866677
Deaths,Wisconsin,Both,All ages,Alcohol use disorders,Number,2005,221.8903077015084,236.1790722011822,208.1371119513957
Deaths,Arizona,Both,All ages,Alcoholic cardiomyopathy,Number,2005,85.0550997543613,109.64195164278021,67.33087006895005
Deaths,Vermont,Both,All ages,Liver cancer due to alcohol use,Number,2006,7.972859832645238,9.124871194650279,6.927219953561856
Deaths,Vermont,Both,All ages,Alcohol use disorders,Number,2006,23.296180730936502,25.616404308703057,21.215926800482496
Deaths,Illinois,Both,All ages,Alcohol use disorders,Number,2004,302.62557567331555,321.52263674386177,283.77619634362446
Deaths,Nebraska,Both,All ages,Alcoholic cardiomyopathy,Number,2006,19.949125118718616,27.549137319271964,15.416030759013662
Deaths,Washington,Both,All ages,Alcohol use disorders,Number,2003,201.44738574432142,213.9982869432397,188.75770477686333
Deaths,Nebraska,Both,All ages,Alcoholic cardiomyopathy,Number,2004,20.242450498486193,27.372083462994496,15.833920293902503
Deaths,Nevada,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,142.78276268209748,160.83855139840458,126.72031805100144
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,2005,62.93685281170538,70.95147288884355,54.91233295675193
Deaths,Wisconsin,Both,All ages,Alcoholic cardiomyopathy,Number,2005,103.4684098999248,127.34677402654606,82.13825989327204
Deaths,Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2006,95.03658828500608,107.01907312251738,83.46913446094473
Deaths,New Hampshire,Both,All ages,Liver cancer due to alcohol use,Number,2006,18.24547895419081,20.79631041702705,15.992438859409832
Deaths,North Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,2005,168.5928972421016,200.0446167184782,136.38472833963192
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2005,6.889313305012895,7.862227529391791,5.959424350001271
Deaths,Tennessee,Both,All ages,Alcoholic cardiomyopathy,Number,2004,116.75211190358199,140.491689704427,91.92417739938143
Deaths,Hawaii,Both,All ages,Liver cancer due to alcohol use,Number,2013,39.383891805733015,44.82208556694686,33.93107859055029
Deaths,Hawaii,Both,All ages,Alcohol use disorders,Number,2013,30.824938440843457,33.5931244683891,28.095324439171737
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,131.19284931534142,148.53708195496276,116.20893463398554
Deaths,Maryland,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,234.85599752025777,263.5120534917125,209.32626768313517
Deaths,Nebraska,Both,All ages,Liver cancer due to alcohol use,Number,2013,23.80235460130437,27.132165503656687,20.419838824077708
Deaths,Hawaii,Both,All ages,Alcoholic cardiomyopathy,Number,2013,35.648411058080825,42.26800127920947,23.711766604966954
Deaths,Indiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,228.5506013862326,281.25522649342827,179.9362518168081
Deaths,Nebraska,Both,All ages,Alcohol use disorders,Number,2013,58.0941972284365,63.33888605742138,52.8356909971382
Deaths,North Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,2005,7.229867423566415,10.542033953528847,5.441555061500958
Deaths,Idaho,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,82.1456136315818,93.84727898467037,72.3900447725782
Deaths,Indiana,Both,All ages,Liver cancer due to alcohol use,Number,2006,73.6921885727687,83.58249737761373,64.70687453517111
Deaths,Nebraska,Both,All ages,Alcoholic cardiomyopathy,Number,2013,19.827449213166055,27.736464415213945,14.127461264732226
Deaths,Alaska,Both,All ages,Liver cancer due to alcohol use,Number,2006,7.803277661730147,8.956648433100945,6.774734696459491
Deaths,Alaska,Both,All ages,Liver cancer due to alcohol use,Number,2013,11.987617178055181,13.897703030227984,10.239906376306752
Deaths,Texas,Both,All ages,Liver cancer due to alcohol use,Number,2013,615.9287262670599,679.2385610029419,555.3156064942282
Deaths,Nevada,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,193.12607981123463,218.16370886248086,171.20407117634147
Deaths,Alaska,Both,All ages,Alcoholic cardiomyopathy,Number,2013,12.440227764034404,15.418997749547676,9.552940234724733
Deaths,New Hampshire,Both,All ages,Alcohol use disorders,Number,2006,53.4952626949273,58.320543080284445,48.921041338703084
Deaths,Wyoming,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,26.14375205800771,29.943295964503257,22.95252701958289
